<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.05.04	23908.81	24334.88	23777.71	24289.92	112996	0	320
2018.05.06	24326.56	24386.60	24308.32	24351.76	3466	0	1068
2018.05.07	24351.92	24479.02	24259.42	24331.40	105708	0	320
2018.05.08	24331.59	24409.90	24189.91	24323.36	111084	0	320
2018.05.09	24323.12	24588.18	24309.80	24526.25	104486	0	320
2018.05.10	24526.33	24794.41	24508.74	24730.29	99147	0	320
2018.05.11	24731.45	24864.71	24704.70	24839.53	92844	0	320
2018.05.13	24895.31	24914.95	24892.96	24909.81	2032	0	1070
2018.05.14	24910.70	24990.63	24850.70	24899.89	82300	0	320
2018.05.15	24904.55	24907.23	24626.40	24658.73	100916	0	320
2018.05.16	24658.69	24798.80	24642.77	24758.99	88242	0	320
2018.05.17	24758.49	24835.39	24632.41	24736.27	92996	0	320
2018.05.18	24736.31	24807.46	24660.21	24720.13	91534	0	320
2018.05.20	24936.79	24953.95	24895.45	24910.95	3175	0	1070
2018.05.21	24910.79	25084.30	24902.34	25003.32	76075	0	320
2018.05.22	25003.38	25070.74	24809.81	24829.67	78775	0	320
2018.05.23	24829.67	24889.39	24633.00	24846.36	112080	0	320
2018.05.24	24846.33	24878.36	24595.91	24824.93	101169	0	320
2018.05.25	24825.98	24909.29	24683.80	24739.73	98875	0	320
2018.05.27	24817.19	24836.35	24808.28	24832.51	1558	0	1070
2018.05.28	24832.35	24845.15	24713.87	24771.85	55388	0	320
2018.05.29	24771.85	24775.98	24244.40	24334.02	128972	0	320
2018.05.30	24334.76	24715.10	24323.02	24631.55	119300	0	320
2018.05.31	24631.35	24704.29	24345.58	24436.42	113191	0	320
2018.06.01	24436.64	24675.71	24418.07	24633.45	100539	0	320
2018.06.04	24730.74	24858.70	24720.67	24798.83	61244	0	320
2018.06.05	24798.83	24855.37	24703.89	24820.93	87596	0	320
2018.06.06	24820.35	25155.74	24815.37	25124.10	90544	0	320
2018.06.07	25123.34	25320.84	25118.58	25264.88	101882	0	320
2018.06.08	25264.88	25323.40	25074.86	25314.14	83218	0	320
2018.06.10	25257.98	25279.40	25241.56	25279.18	2534	0	1072
2018.06.11	25279.23	25400.38	25279.02	25343.15	82753	0	320
2018.06.12	25343.28	25386.86	25240.72	25327.84	96697	0	320
2018.06.13	25327.32	25364.18	25184.64	25195.98	88340	0	320
2018.06.14	25190.00	25328.13	25124.43	25171.32	101374	0	320
2018.06.15	25171.32	25176.21	24880.45	25076.36	107163	0	320
2018.06.17	25085.14	25123.23	25077.88	25081.68	3318	0	1072
2018.06.18	25081.60	25082.98	24817.90	24855.65	100614	0	320
2018.06.19	24857.15	24875.65	24556.37	24735.17	130460	0	320
2018.06.20	24735.04	24849.13	24625.71	24688.60	113347	0	320
2018.06.21	24688.64	24789.64	24403.30	24483.20	132550	0	320
2018.06.22	24482.18	24663.38	24482.18	24578.39	106686	0	320
2018.06.24	24561.81	24609.49	24551.53	24605.65	4126	0	1070
2018.06.25	24605.72	24606.45	24083.90	24265.82	130732	0	320
2018.06.26	24265.90	24383.38	24221.83	24303.34	129466	0	320
2018.06.27	24326.72	24569.39	24085.34	24173.84	146189	0	320
2018.06.28	24173.72	24309.38	23986.32	24270.50	145725	0	320
2018.06.29	24270.46	24509.19	24217.16	24285.46	126346	0	320
2018.07.01	24303.22	24303.50	24193.65	24276.95	4631	0	1068
2018.07.02	24278.52	24332.20	24039.59	24315.07	125426	0	320
2018.07.03	24315.14	24465.65	24149.70	24204.69	92871	0	320
2018.07.04	24166.12	24263.71	24153.70	24232.19	60235	0	320
2018.07.05	24199.76	24373.72	24122.48	24293.06	125655	0	320
2018.07.06	24296.37	24519.14	24251.95	24462.02	122107	0	320
2018.07.08	24483.34	24524.13	24482.37	24512.57	2631	0	1068
2018.07.09	24512.45	24846.58	24503.59	24829.99	103654	0	320
2018.07.10	24831.25	24943.52	24690.15	24707.65	106645	0	320
2018.07.11	24707.81	24811.39	24615.47	24729.45	131913	0	320
2018.07.12	24729.50	24963.51	24715.95	24948.25	113844	0	320
2018.07.13	24952.25	25040.18	24882.53	25028.44	99249	0	320
2018.07.15	25059.74	25088.14	25059.74	25071.30	2215	0	1072
2018.07.16	25071.48	25100.97	24977.42	25067.56	99433	0	320
2018.07.17	25067.38	25157.30	24986.39	25147.30	106896	0	320
2018.07.18	25147.32	25212.40	25097.39	25182.88	94586	0	320
2018.07.19	25182.90	25206.31	25041.00	25071.95	105953	0	320
2018.07.20	25071.58	25124.42	24922.41	25066.64	110798	0	320
2018.07.22	25074.30	25089.64	25061.96	25061.96	1634	0	1072
2018.07.23	25061.60	25101.20	24972.75	25097.13	102637	0	320
2018.07.24	25098.54	25284.06	25055.79	25226.48	107783	0	320
2018.07.25	25226.04	25463.41	25108.44	25443.18	106398	0	320
2018.07.26	25434.50	25588.10	25411.24	25543.59	109081	0	320
2018.07.27	25544.09	25590.18	25367.96	25455.58	105810	0	320
2018.07.29	25420.84	25425.18	25411.52	25420.05	372	0	1072
2018.07.30	25420.18	25494.58	25287.38	25326.20	103532	0	320
2018.07.31	25326.04	25504.97	25293.85	25408.54	99026	0	320
2018.08.01	25409.71	25483.91	25275.89	25339.13	105427	0	320
2018.08.02	25339.02	25358.91	25112.50	25342.30	120476	0	320
2018.08.03	25342.90	25467.38	25290.93	25450.14	96195	0	320
2018.08.05	25466.35	25466.54	25444.80	25449.30	1869	0	1072
2018.08.06	25449.14	25540.40	25376.32	25501.33	93994	0	320
2018.08.07	25496.69	25692.68	25494.93	25629.43	81847	0	320
2018.08.08	25630.69	25659.09	25521.71	25533.92	82607	0	320
2018.08.09	25533.87	25613.65	25465.34	25484.24	84121	0	320
2018.08.10	25484.34	25484.34	25220.80	25344.70	108035	0	320
2018.08.12	25254.05	25300.60	25239.34	25277.93	3147	0	1072
2018.08.13	25278.43	25375.60	25151.58	25227.78	117888	0	320
2018.08.14	25227.53	25340.73	25199.70	25320.90	102185	0	320
2018.08.15	25321.08	25330.14	24962.01	25166.06	119160	0	320
2018.08.16	25165.84	25604.91	25139.60	25578.29	109269	0	320
2018.08.17	25578.37	25725.41	25502.34	25691.97	103539	0	320
2018.08.19	25682.73	25703.59	25679.03	25681.16	2848	0	1074
2018.08.20	25681.11	25787.51	25655.49	25738.53	88787	0	320
2018.08.21	25738.74	25886.78	25677.79	25682.13	88122	0	320
2018.08.22	25682.03	25838.39	25675.39	25724.17	97418	0	320
2018.08.23	25716.28	25759.11	25604.89	25655.12	89806	0	320
2018.08.24	25655.03	25824.30	25646.37	25799.35	86229	0	320
2018.08.26	25815.26	25857.13	25815.26	25853.83	2641	0	1074
2018.08.27	25853.90	26096.41	25846.04	26094.00	76592	0	320
2018.08.28	26094.06	26148.50	26037.48	26088.10	82495	0	320
2018.08.29	26087.72	26164.61	26031.36	26118.32	83833	0	320
2018.08.30	26118.25	26132.02	25931.98	25943.99	98608	0	320
2018.08.31	25949.37	26026.81	25875.30	26001.92	97454	0	320
2018.09.02	25996.88	25997.46	25970.08	25988.04	2253	0	1074
2018.09.03	25987.97	26059.45	25937.41	25990.29	57510	0	320
2018.09.04	25990.22	26048.53	25798.48	25955.91	113020	0	320
2018.09.05	25955.95	26010.11	25824.56	25932.52	113870	0	320
2018.09.06	25932.77	26070.60	25877.10	25976.69	120974	0	320
2018.09.07	25976.77	26014.69	25813.00	25916.47	129430	0	320
2018.09.09	25934.39	25958.86	25926.23	25942.91	2541	0	1074
2018.09.10	25942.53	26040.97	25855.99	25881.39	113438	0	320
2018.09.11	25881.30	26019.59	25747.50	25994.72	106452	0	320
2018.09.12	25995.02	26146.91	25926.79	25988.76	117492	0	320
2018.09.13	25988.02	26186.44	25963.52	26142.71	103195	0	320
2018.09.14	26144.62	26221.87	26065.20	26134.08	81758	0	320
2018.09.16	26108.26	26115.20	26084.51	26099.35	2068	0	1076
2018.09.17	26099.16	26183.90	25952.47	25953.97	80133	0	320
2018.09.18	25954.13	26319.39	25949.97	26270.86	100923	0	320
2018.09.19	26270.78	26462.38	26227.73	26446.74	88539	0	320
2018.09.20	26446.67	26708.95	26412.76	26705.58	93058	0	320
2018.09.21	26705.66	26781.02	26678.02	26713.57	94792	0	320
2018.09.23	26646.80	26667.85	26618.30	26659.60	4350	0	1078
2018.09.24	26659.51	26704.23	26545.88	26578.81	85921	0	320
2018.09.25	26578.65	26672.61	26476.31	26513.81	83231	0	320
2018.09.26	26513.75	26603.92	26346.71	26412.92	89266	0	320
2018.09.27	26412.66	26559.40	26335.18	26471.56	101152	0	320
2018.09.28	26471.29	26515.61	26330.55	26479.46	105501	0	320
2018.09.30	26521.21	26596.57	26515.44	26573.81	4654	0	1078
2018.10.01	26575.07	26736.60	26559.86	26654.07	94088	0	320
2018.10.02	26653.91	26824.11	26537.20	26779.59	106078	0	320
2018.10.03	26781.85	26949.50	26759.12	26798.71	102435	0	320
2018.10.04	26798.64	26802.32	26465.88	26647.89	130292	0	320
2018.10.05	26648.06	26714.93	26299.91	26469.49	126240	0	320
2018.10.07	26507.72	26513.19	26427.29	26455.43	4461	0	1076
2018.10.08	26455.06	26535.39	26215.91	26494.65	131700	0	320
2018.10.09	26494.97	26541.60	26323.61	26475.66	131143	0	320
2018.10.10	26475.92	26502.50	25405.80	25441.84	143206	0	320
2018.10.11	25441.70	25666.78	24895.40	25286.17	172118	0	320
2018.10.12	25286.08	25543.97	25001.39	25344.38	149766	0	320
2018.10.14	25306.90	25327.50	25214.74	25320.83	6328	0	1072
2018.10.15	25322.58	25480.92	25118.47	25255.94	147191	0	320
2018.10.16	25258.94	25817.92	25223.10	25778.73	127095	0	320
2018.10.17	25778.83	25860.61	25478.90	25674.15	136511	0	320
2018.10.18	25674.03	25729.61	25232.92	25376.24	139131	0	320
2018.10.19	25379.50	25606.52	25351.88	25443.45	138726	0	320
2018.10.21	25362.64	25395.80	25316.73	25361.73	6338	0	1072
2018.10.22	25356.14	25574.86	25231.41	25271.14	142988	0	320
2018.10.23	25271.30	25305.38	24764.66	25253.80	170870	0	320
2018.10.24	25253.71	25355.00	24529.02	24638.34	160862	0	320
2018.10.25	24639.25	25102.39	24622.75	24796.39	173098	0	320
2018.10.26	24787.95	24911.53	24442.80	24729.55	172345	0	320
2018.10.28	24746.55	24873.55	24741.61	24814.45	5475	0	1070
2018.10.29	24813.55	25034.88	24118.41	24430.36	162075	0	320
2018.10.30	24428.56	24924.61	24363.55	24897.99	160533	0	320
2018.10.31	24897.84	25337.79	24851.05	25147.38	146831	0	320
2018.11.01	25147.25	25398.41	25094.29	25328.23	142675	0	320
2018.11.02	25330.48	25718.89	25074.40	25265.30	152141	0	320
2018.11.04	25224.70	25244.54	25185.88	25192.44	2649	0	1072
2018.11.05	25192.54	25504.39	25164.96	25485.74	134861	0	320
2018.11.06	25485.64	25697.41	25407.54	25637.99	140116	0	320
2018.11.07	25637.83	26234.88	25572.99	26169.36	155763	0	320
2018.11.08	26169.21	26276.40	26077.40	26181.73	140284	0	320
2018.11.09	26184.59	26236.44	25878.28	25974.79	149893	0	320
2018.11.11	25952.87	25976.81	25924.35	25965.29	2106	0	1074
2018.11.12	25965.53	26099.46	25341.82	25385.54	153742	0	320
2018.11.13	25384.04	25572.81	25190.29	25410.34	167837	0	320
2018.11.14	25413.02	25495.90	24932.39	25024.00	166447	0	320
2018.11.15	24984.85	25348.10	24778.60	25256.04	170896	0	320
2018.11.16	25246.54	25505.79	25101.79	25447.14	153774	0	320
2018.11.18	25357.60	25406.12	25352.78	25386.64	2428	0	1072
2018.11.19	25388.44	25495.23	24894.71	24991.98	149821	0	320
2018.11.20	24992.07	25023.59	24367.38	24416.74	167218	0	320
2018.11.21	24426.86	24665.19	24426.86	24500.55	161265	0	320
2018.11.22	24488.55	24543.17	24304.80	24349.30	88952	0	320
2018.11.23	24413.34	24430.30	24270.32	24278.29	103474	0	320
2018.11.25	24336.55	24351.17	24316.22	24334.46	2576	0	1068
2018.11.26	24334.62	24668.70	24309.05	24522.75	136444	0	320
2018.11.27	24518.25	24783.45	24412.99	24759.71	150733	0	320
2018.11.28	24758.85	25369.70	24724.73	25320.30	136920	0	320
2018.11.29	25320.64	25477.90	25199.91	25343.65	138032	0	320
2018.11.30	25343.58	25577.83	25203.63	25566.09	123092	0	320
2018.12.02	25927.03	26012.78	25925.05	25969.37	4877	0	1074
2018.12.03	25969.41	26069.91	25666.90	25777.32	150306	0	320
2018.12.04	25777.47	25788.51	24980.99	25076.30	157960	0	320
2018.12.05	25076.40	25168.89	24720.74	24830.41	66959	0	320
2018.12.06	24832.83	24961.82	24244.98	24917.34	174339	0	320
2018.12.07	24917.49	25093.13	24281.59	24395.20	153974	0	320
2018.12.09	24214.36	24268.12	24138.96	24178.22	4329	0	1068
2018.12.10	24179.05	24498.71	23876.69	24411.70	153805	0	320
2018.12.11	24412.05	24804.21	24215.39	24374.46	155568	0	320
2018.12.12	24373.12	24830.20	24334.96	24599.35	149886	0	320
2018.12.13	24599.51	24734.09	24470.27	24562.05	146933	0	320
2018.12.14	24563.35	24590.23	24028.09	24056.20	114265	0	320
2018.12.16	24056.62	24123.50	24055.04	24119.89	1656	0	1068
2018.12.17	24119.90	24208.14	23453.40	23751.77	115242	0	320
2018.12.18	23752.70	23924.51	23515.52	23645.91	117910	0	320
2018.12.19	23645.83	24059.88	23156.40	23354.38	125766	0	320
2018.12.20	23359.22	23412.82	22638.41	22976.38	160324	0	320
2018.12.21	22976.05	23250.53	22371.12	22454.20	136844	0	320
2018.12.23	22373.54	22465.36	22290.36	22420.92	4418	0	1060
2018.12.24	22420.98	22570.37	21748.89	21798.39	94478	0	320
2018.12.26	21656.92	22974.03	21596.43	22829.09	112351	0	320
2018.12.27	22830.19	23215.25	22262.39	23062.34	162126	0	320
2018.12.28	23060.27	23391.87	22978.91	23064.18	153165	0	320
2018.12.30	23243.44	23256.62	23179.02	23193.02	2465	0	1064
2018.12.31	23192.52	23323.48	23113.31	23286.79	84367	0	320
2019.01.02	23106.43	23419.00	22813.36	22974.67	129880	0	320
2019.01.03	22975.89	23137.07	22636.01	22691.55	150807	0	320
2019.01.04	22690.29	23522.51	22581.95	23404.48	155991	0	320
2019.01.06	23447.72	23497.31	23429.64	23493.67	3238	0	1064
2019.01.07	23495.71	23685.19	23295.33	23537.65	153795	0	320
2019.01.08	23537.95	23866.51	23537.95	23810.57	152176	0	320
2019.01.09	23810.83	23982.81	23772.32	23825.77	148058	0	320
2019.01.10	23826.11	24019.06	23662.45	23952.20	152968	0	320
2019.01.11	23953.97	24018.52	23794.51	23979.33	137098	0	320
2019.01.13	23905.67	23918.91	23871.83	23873.33	3022	0	1066
2019.01.14	23872.76	23964.08	23724.39	23910.19	122494	0	320
2019.01.15	23910.49	24098.96	23854.57	24061.60	143180	0	320
2019.01.16	24061.76	24286.52	23982.27	24156.80	133233	0	320
2019.01.17	24149.30	24479.89	24034.71	24333.14	136673	0	320
2019.01.18	24332.95	24748.40	24329.86	24734.08	135209	0	320
2019.01.20	24704.89	24713.31	24660.33	24671.49	2090	0	1070
2019.01.21	24671.65	24679.36	24545.90	24617.40	77926	0	320
2019.01.22	24623.65	24657.81	24240.41	24408.02	138037	0	320
2019.01.23	24407.64	24696.09	24303.61	24527.17	143466	0	320
2019.01.24	24527.12	24630.98	24418.41	24524.41	141567	0	320
2019.01.25	24524.75	24860.29	24504.45	24752.86	134964	0	320
2019.01.27	24694.05	24723.49	24679.74	24687.49	2287	0	1070
2019.01.28	24687.41	24711.89	24321.90	24446.16	134871	0	320
2019.01.29	24445.92	24684.56	24383.96	24644.25	139110	0	320
2019.01.30	24642.63	25106.58	24579.63	25017.05	144790	0	320
2019.01.31	25017.08	25079.71	24833.89	25038.70	146417	0	320
2019.02.01	25038.54	25186.51	24980.90	25053.98	140651	0	320
2019.02.03	25021.08	25039.08	25007.08	25028.68	1366	0	1072
2019.02.04	25028.34	25245.45	24971.99	25213.24	108913	0	320
2019.02.05	25214.24	25425.99	25189.50	25372.26	107471	0	320
2019.02.06	25372.21	25438.39	25309.37	25347.44	110169	0	320
2019.02.07	25347.82	25349.64	24994.79	25085.18	135130	0	320
2019.02.08	25084.34	25116.26	24882.49	25112.12	137544	0	320
2019.02.10	25121.94	25127.28	25086.34	25087.74	1714	0	1072
2019.02.11	25088.12	25244.15	25001.21	25050.14	119728	0	320
2019.02.12	25049.98	25460.39	25048.34	25447.54	119005	0	320
2019.02.13	25447.80	25627.30	25441.54	25491.08	119815	0	320
2019.02.14	25490.93	25611.94	25297.54	25415.17	130524	0	320
2019.02.15	25414.67	25900.91	25274.99	25899.89	122437	0	320
2019.02.17	25913.83	25923.99	25884.42	25915.67	2353	0	1074
2019.02.18	25915.71	25931.33	25847.63	25878.83	77698	0	320
2019.02.19	25878.88	25962.57	25789.62	25878.09	115654	0	320
2019.02.20	25878.13	25985.72	25827.57	25952.84	125322	0	320
2019.02.21	25952.91	26082.04	25757.50	25842.39	127004	0	320
2019.02.22	25843.30	26050.51	25806.51	26029.06	117201	0	320
2019.02.24	26092.12	26097.33	26074.38	26095.38	2781	0	1076
2019.02.25	26095.62	26240.40	26037.98	26080.48	120878	0	320
2019.02.26	26080.41	26151.89	25958.12	26011.22	129066	0	320
2019.02.27	26011.27	26048.89	25869.97	26002.25	103599	0	320
2019.02.28	26002.20	26017.62	25868.62	25909.09	121872	0	320
2019.03.01	25909.02	26139.21	25909.00	26045.06	113195	0	320
2019.03.03	26134.22	26166.59	26134.22	26145.29	2712	0	1076
2019.03.04	26146.29	26162.11	25606.88	25799.50	128988	0	320
2019.03.05	25799.41	25891.37	25725.21	25779.67	132090	0	320
2019.03.06	25779.71	25835.10	25627.99	25638.33	128385	0	320
2019.03.07	25638.42	25712.18	25343.21	25478.63	135636	0	320
2019.03.08	25479.00	25515.63	25214.51	25510.57	109104	0	320
2019.03.10	25452.65	25474.63	25420.36	25420.36	4311	0	1072
2019.03.11	25420.56	25746.39	25221.02	25726.89	102688	0	320
2019.03.12	25721.51	25756.04	25519.90	25544.79	102045	0	320
2019.03.13	25544.87	25772.91	25453.57	25723.22	115398	0	320
2019.03.14	25723.17	25783.59	25608.20	25719.27	120691	0	320
2019.03.15	25719.52	25925.72	25643.72	25858.93	117995	0	320
2019.03.17	25826.50	25838.71	25809.19	25828.43	3174	0	1074
2019.03.18	25828.48	25948.69	25776.82	25934.87	109040	0	320
2019.03.19	25934.83	26111.79	25813.89	25855.03	112993	0	320
2019.03.20	25852.34	25932.39	25654.63	25716.43	129529	0	320
2019.03.21	25716.38	26009.91	25575.39	25976.63	130507	0	320
2019.03.22	25975.89	26001.04	25503.20	25514.07	144938	0	320
2019.03.24	25571.83	25591.11	25528.27	25556.64	5991	0	1074
2019.03.25	25555.83	25604.80	25351.73	25574.08	150656	0	320
2019.03.26	25574.03	25795.21	25539.89	25619.86	137704	0	320
2019.03.27	25619.69	25755.70	25419.60	25602.39	138825	0	320
2019.03.28	25602.29	25799.37	25501.64	25783.97	135345	0	320
2019.03.29	25788.82	25946.19	25730.77	25941.03	117117	0	320
2019.03.31	26051.96	26063.36	26023.21	26058.62	5098	0	1076
2019.04.01	26058.78	26276.90	26054.36	26262.93	121533	0	320
2019.04.02	26263.06	26266.49	26118.99	26140.35	109714	0	320
2019.04.03	26140.31	26295.95	26124.10	26245.76	120350	0	320
2019.04.04	26245.52	26398.41	26182.81	26352.72	114850	0	320
2019.04.05	26352.67	26494.50	26352.67	26380.38	94010	0	320
2019.04.07	26360.62	26395.46	26360.62	26382.02	3260	0	1076
2019.04.08	26382.46	26382.46	26237.39	26308.00	101965	0	320
2019.04.09	26307.62	26332.41	26092.40	26130.19	104744	0	320
2019.04.10	26130.24	26222.87	26096.90	26177.62	105271	0	320
2019.04.11	26177.66	26221.90	26060.92	26167.36	109194	0	320
2019.04.12	26168.36	26438.91	26139.70	26404.86	106813	0	320
2019.04.14	26419.52	26420.52	26392.76	26409.52	3627	0	1076
2019.04.15	26409.57	26471.22	26312.30	26375.90	102085	0	320
2019.04.16	26375.93	26552.05	26372.06	26417.25	111294	0	320
2019.04.17	26417.45	26511.05	26378.61	26446.78	111332	0	320
2019.04.18	26446.82	26595.89	26308.47	26567.80	118875	0	320
2019.04.21	26563.82	26617.31	26561.18	26595.37	3996	0	1078
2019.04.22	26595.32	26622.98	26451.39	26506.03	85753	0	320
2019.04.23	26506.07	26694.80	26460.86	26662.22	106890	0	320
2019.04.24	26661.92	26698.31	26527.01	26557.46	114078	0	320
2019.04.25	26558.01	26579.86	26304.41	26424.27	113839	0	320
2019.04.26	26424.10	26539.00	26360.09	26530.83	116435	0	320
2019.04.28	26525.00	26535.61	26514.37	26518.65	2583	0	1078
2019.04.29	26518.79	26599.82	26496.97	26557.39	95440	0	320
2019.04.30	26557.75	26666.51	26413.28	26661.90	103821	0	320
2019.05.01	26662.02	26706.56	26352.05	26381.40	86321	0	320
2019.05.02	26383.14	26480.56	26175.89	26300.02	120322	0	320
2019.05.03	26299.57	26537.77	26269.56	26534.76	99680	0	320
2019.05.05	26099.12	26179.36	26025.82	26052.96	10962	0	1076
2019.05.06	26053.02	26476.80	25952.47	26311.44	145473	0	320
2019.05.07	26307.43	26421.99	25784.40	25945.56	154953	0	320
2019.05.08	25954.13	26113.88	25834.87	25972.67	150798	0	320
2019.05.09	25968.59	25987.12	25510.91	25834.94	158792	0	320
2019.05.10	25843.13	26016.52	25465.88	25961.95	160828	0	320
2019.05.12	25791.63	25814.37	25712.34	25718.63	7530	0	1074
2019.05.13	25718.72	25748.56	25223.99	25253.73	148358	0	320
2019.05.14	25249.92	25687.12	25249.26	25587.63	136690	0	320
2019.05.15	25592.52	25723.21	25334.11	25639.79	134893	0	0
2019.05.16	25642.03	25956.39	25546.59	25887.68	135042	0	320
2019.05.17	25885.29	25945.82	25625.81	25772.30	145118	0	320
2019.05.19	25804.87	25875.10	25788.13	25858.63	4486	0	1074
2019.05.20	25858.34	25896.56	25554.90	25735.83	146130	0	320
2019.05.21	25741.33	25897.79	25714.64	25879.24	126419	0	320
2019.05.22	25881.81	25905.37	25721.07	25736.27	129935	0	320
2019.05.23	25732.92	25742.20	25321.01	25487.28	152659	0	320
2019.05.24	25487.11	25659.80	25487.11	25610.19	128165	0	320
2019.05.26	25600.23	25654.34	25599.73	25620.31	3639	0	1074
2019.05.27	25620.85	25693.79	25594.06	25648.20	72011	0	320
2019.05.28	25650.05	25714.31	25326.80	25354.18	132348	0	320
2019.05.29	25355.69	25362.73	24933.89	25103.47	149430	0	320
2019.05.30	25105.20	25214.92	24955.52	24966.95	133414	0	320
2019.05.31	24960.45	25043.07	24777.78	24801.63	150541	0	320
2019.06.02	24690.00	24699.00	24614.00	24644.50	2959	0	300
2019.06.03	24644.00	24931.00	24608.00	24874.50	79454	0	200
2019.06.04	24879.00	25408.00	24821.50	25393.50	65558	0	200
2019.06.05	25393.50	25559.50	25331.00	25506.50	63858	0	200
2019.06.06	25512.00	25801.00	25500.50	25725.00	60506	0	200
2019.06.07	25725.50	26073.00	25703.00	26011.00	50844	0	200
2019.06.09	26164.00	26177.50	26102.50	26103.00	2052	0	300
2019.06.10	26101.50	26212.00	26041.50	26058.50	50232	0	200
2019.06.11	26059.00	26249.00	25998.00	26042.00	53470	0	200
2019.06.12	26040.00	26088.50	25951.50	26038.00	51626	0	200
2019.06.13	26036.00	26140.50	25879.00	26088.00	59585	0	200
2019.06.14	26089.50	26162.00	25987.00	26123.50	43114	0	200
2019.06.16	26136.00	26174.50	26129.50	26158.50	896	0	300
2019.06.17	26157.00	26203.00	26047.50	26116.50	35167	0	200
2019.06.18	26119.00	26527.50	26055.00	26501.50	51248	0	200
2019.06.19	26502.50	26602.00	26414.50	26586.50	46262	0	200
2019.06.20	26582.50	26795.00	26533.00	26748.50	49939	0	200
2019.06.21	26751.00	26909.50	26669.50	26677.50	51270	0	200
2019.06.23	26698.50	26733.50	26686.50	26723.00	1395	0	300
2019.06.24	26723.50	26802.00	26714.50	26756.00	37406	0	200
2019.06.25	26759.00	26816.00	26497.00	26522.00	48718	0	200
2019.06.26	26525.50	26689.50	26495.50	26527.50	46498	0	200
2019.06.27	26527.00	26653.50	26434.00	26596.00	45710	0	200
2019.06.28	26601.00	26664.00	26514.00	26643.00	37551	0	200
2019.06.30	26825.50	26859.00	26797.50	26809.00	2005	0	300
2019.07.01	26808.00	26891.50	26611.00	26673.00	43936	0	200
2019.07.02	26672.00	26811.00	26630.50	26780.50	39009	0	200
