<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.27	16:00:00	26543.00	26592.00	26480.50	26590.00	7641	0	400
2020.07.27	20:00:00	26585.00	26641.00	26572.00	26621.50	2059	0	400
2020.07.28	00:00:00	26622.00	26699.00	26567.00	26593.00	5812	0	0
2020.07.28	04:00:00	26592.00	26630.50	26561.50	26581.00	5577	0	400
2020.07.28	08:00:00	26580.50	26606.00	26409.00	26452.50	6231	0	400
2020.07.28	12:00:00	26459.50	26542.50	26378.50	26493.00	9325	0	400
2020.07.28	16:00:00	26494.00	26557.50	26359.00	26383.00	8411	0	400
2020.07.28	20:00:00	26390.50	26423.50	26371.50	26422.50	2290	0	400
2020.07.29	00:00:00	26422.50	26442.50	26320.00	26345.50	5458	0	500
2020.07.29	04:00:00	26345.00	26458.00	26290.50	26422.00	4836	0	400
2020.07.29	08:00:00	26424.00	26446.00	26374.50	26431.00	5295	0	400
2020.07.29	12:00:00	26430.50	26479.50	26374.00	26449.50	8278	0	400
2020.07.29	16:00:00	26450.00	26602.50	26435.00	26537.50	8859	0	400
2020.07.29	20:00:00	26538.50	26572.50	26506.50	26522.00	2165	0	400
2020.07.30	00:00:00	26524.00	26535.00	26482.00	26511.00	4897	0	500
2020.07.30	04:00:00	26510.00	26522.50	26331.00	26365.50	5330	0	400
2020.07.30	08:00:00	26366.00	26384.50	26225.50	26345.50	7042	0	400
2020.07.30	12:00:00	26346.50	26346.50	25983.50	26235.00	10223	0	400
2020.07.30	16:00:00	26238.00	26379.00	26210.50	26319.50	9464	0	400
2020.07.30	20:00:00	26318.00	26555.50	26292.50	26510.00	3880	0	400
2020.07.31	00:00:00	26506.50	26530.50	26372.00	26400.50	7093	0	500
2020.07.31	04:00:00	26402.00	26420.50	26281.50	26371.00	7659	0	400
2020.07.31	08:00:00	26371.50	26440.50	26313.50	26403.00	7033	0	400
2020.07.31	12:00:00	26398.00	26406.50	26112.00	26149.50	10416	0	400
2020.07.31	16:00:00	26144.00	26438.00	26009.50	26422.00	12008	0	400
2020.07.31	20:00:00	26438.00	26486.50	26404.50	26482.50	916	0	400
2020.08.02	20:00:00	26462.00	26475.00	26356.50	26428.50	2303	0	500
2020.08.03	00:00:00	26427.50	26450.50	26345.50	26356.50	4706	0	150
2020.08.03	04:00:00	26358.50	26409.00	26306.50	26373.00	3960	0	50
2020.08.03	08:00:00	26372.50	26581.00	26331.00	26580.00	5859	0	200
2020.08.03	12:00:00	26582.00	26706.00	26530.00	26669.50	7592	0	0
2020.08.03	16:00:00	26670.50	26704.50	26616.50	26661.50	8688	0	250
2020.08.03	20:00:00	26657.00	26688.50	26631.00	26673.50	1809	0	400
2020.08.04	00:00:00	26672.50	26726.50	26636.50	26666.00	4217	0	500
2020.08.04	04:00:00	26663.50	26786.00	26627.50	26634.00	5037	0	400
2020.08.04	08:00:00	26632.50	26657.00	26557.00	26575.00	6562	0	400
2020.08.04	12:00:00	26573.00	26812.00	26547.50	26789.50	8747	0	400
2020.08.04	16:00:00	26792.00	26833.50	26670.50	26833.50	8754	0	400
2020.08.04	20:00:00	26832.50	26854.00	26798.50	26835.50	1902	0	400
2020.08.05	00:00:00	26831.50	26879.50	26772.50	26867.50	4540	0	500
2020.08.05	04:00:00	26869.50	27028.00	26841.00	27015.00	4640	0	400
2020.08.05	08:00:00	27017.00	27043.00	26929.00	27043.00	5726	0	400
2020.08.05	12:00:00	27046.00	27189.50	26949.00	27136.50	9116	0	400
2020.08.05	16:00:00	27137.00	27215.50	27088.50	27194.50	8002	0	400
2020.08.05	20:00:00	27190.00	27214.50	27148.00	27190.50	2128	0	400
2020.08.06	00:00:00	27188.50	27282.50	27181.50	27190.00	5314	0	500
2020.08.06	04:00:00	27191.00	27293.00	27164.00	27248.00	5790	0	400
2020.08.06	08:00:00	27247.00	27247.00	27031.00	27060.00	6587	0	400
2020.08.06	12:00:00	27062.50	27285.50	27030.00	27206.50	9930	0	400
2020.08.06	16:00:00	27208.00	27389.50	27204.50	27384.50	8811	0	400
2020.08.06	20:00:00	27386.00	27401.00	27337.50	27345.50	1906	0	400
2020.08.07	00:00:00	27341.50	27390.50	27222.50	27236.50	5956	0	500
2020.08.07	04:00:00	27235.50	27334.00	27217.00	27325.00	6055	0	400
2020.08.07	08:00:00	27324.50	27339.00	27193.50	27246.00	5558	0	400
2020.08.07	12:00:00	27244.50	27403.00	27214.00	27274.50	9652	0	400
2020.08.07	16:00:00	27275.00	27455.50	27254.50	27437.00	10889	0	400
2020.08.07	20:00:00	27434.00	27449.50	27411.00	27446.00	707	0	400
2020.08.09	20:00:00	27415.50	27431.50	27349.50	27402.50	2129	0	500
2020.08.10	00:00:00	27404.00	27501.00	27383.00	27494.00	3997	0	500
2020.08.10	04:00:00	27495.50	27560.50	27474.50	27519.50	4208	0	400
2020.08.10	08:00:00	27519.00	27551.50	27458.50	27522.50	5427	0	400
2020.08.10	12:00:00	27523.50	27729.00	27494.50	27720.00	8742	0	400
2020.08.10	16:00:00	27721.00	27804.00	27672.00	27791.00	9455	0	400
2020.08.10	20:00:00	27797.00	27798.50	27729.00	27778.00	2219	0	400
2020.08.11	00:00:00	27775.00	27875.00	27745.00	27869.00	3899	0	500
2020.08.11	04:00:00	27867.00	27966.50	27842.00	27964.50	4956	0	400
2020.08.11	08:00:00	27963.50	28077.50	27950.00	28041.50	5851	0	400
2020.08.11	12:00:00	28042.50	28155.00	28024.50	28059.00	10201	0	400
2020.08.11	16:00:00	28059.50	28119.00	27622.50	27687.50	10976	0	400
2020.08.11	20:00:00	27687.00	27775.50	27632.50	27752.50	3187	0	400
2020.08.12	00:00:00	27742.50	27817.50	27694.50	27750.50	6893	0	500
2020.08.12	04:00:00	27749.50	27978.00	27703.50	27971.00	5943	0	400
2020.08.12	08:00:00	27971.00	27996.50	27921.00	27949.50	5296	0	400
2020.08.12	12:00:00	27954.00	28010.00	27856.50	27912.50	10099	0	250
2020.08.12	16:00:00	27909.00	28043.50	27843.50	27966.50	9602	0	400
2020.08.12	20:00:00	27970.50	27976.00	27918.00	27953.00	2513	0	400
2020.08.13	00:00:00	27954.50	28004.50	27897.50	27940.50	8233	0	500
2020.08.13	04:00:00	27940.00	27964.50	27882.00	27930.00	7460	0	400
2020.08.13	08:00:00	27930.50	27948.00	27884.00	27900.00	7251	0	400
2020.08.13	12:00:00	27899.00	27978.50	27853.50	27918.50	18151	0	400
2020.08.13	16:00:00	27921.50	27958.50	27781.50	27894.00	21602	0	400
2020.08.13	20:00:00	27893.50	27973.50	27863.50	27958.50	2794	0	400
2020.08.14	00:00:00	27962.00	27977.50	27906.00	27925.50	6317	0	500
2020.08.14	04:00:00	27923.50	27984.50	27763.00	27805.00	7122	0	400
2020.08.14	08:00:00	27803.00	27844.50	27675.00	27824.50	11243	0	400
2020.08.14	12:00:00	27823.00	27937.00	27750.00	27935.50	20686	0	400
2020.08.14	16:00:00	27937.50	27977.00	27826.50	27932.50	17045	0	400
2020.08.14	20:00:00	27935.50	27937.50	27862.00	27880.00	1317	0	400
2020.08.16	20:00:00	27915.00	27954.50	27902.50	27951.00	1798	0	500
2020.08.17	00:00:00	27952.00	28001.00	27923.00	27979.00	5318	0	500
2020.08.17	04:00:00	27978.00	27990.50	27878.00	27960.50	7317	0	400
2020.08.17	08:00:00	27961.50	27984.50	27899.00	27928.50	7909	0	400
2020.08.17	12:00:00	27927.00	27989.00	27812.50	27870.50	15127	0	400
2020.08.17	16:00:00	27871.00	27886.00	27826.00	27855.00	10944	0	400
2020.08.17	20:00:00	27855.50	27903.00	27822.00	27895.00	2429	0	400
2020.08.18	00:00:00	27892.50	27916.00	27797.50	27831.50	6112	0	500
2020.08.18	04:00:00	27832.00	27845.00	27722.50	27787.50	7286	0	400
2020.08.18	08:00:00	27785.50	27970.00	27785.50	27881.50	8494	0	400
2020.08.18	12:00:00	27880.50	27902.50	27662.50	27807.00	18485	0	400
2020.08.18	16:00:00	27806.50	27845.00	27744.00	27776.00	13676	0	400
2020.08.18	20:00:00	27775.00	27809.00	27762.50	27795.50	1816	0	400
2020.08.19	00:00:00	27792.00	27830.50	27762.00	27817.50	5499	0	500
2020.08.19	04:00:00	27818.50	27831.00	27731.00	27814.00	6765	0	400
